"message","timestamp","unique_key"
"KBR, [01:05:14],  2","20/05/2018, 02:10:46","20/05/2018, 02:10:46407"
"KBP, [01:05:14],  4","20/05/2018, 02:10:49","20/05/2018, 02:10:49408"
"DL, [01:01:00:04:03], 100","20/05/2018, 02:10:50","20/05/2018, 02:10:50409"
"KBR, [01:05:14],  4","20/05/2018, 02:10:51","20/05/2018, 02:10:51410"
"KBP, [01:04:06],  1","25/05/2018, 01:29:12","25/05/2018, 01:29:12236"
"DL, [01:01:02:05:04], 100","25/05/2018, 01:29:14","25/05/2018, 01:29:14237"
"DL, [01:01:02:06:02], 100","25/05/2018, 01:29:15","25/05/2018, 01:29:15238"
"DL, [01:01:00:08:04], 100","25/05/2018, 01:29:16","25/05/2018, 01:29:16239"
"DL, [01:01:01:05:03], 100","25/05/2018, 01:29:17","25/05/2018, 01:29:17240"
"KBP, [01:04:06], 23","25/05/2018, 01:29:19","25/05/2018, 01:29:19241"
"KBR, [01:04:06],  1","25/05/2018, 01:29:20","25/05/2018, 01:29:20242"
"KBR, [01:04:06], 23","25/05/2018, 01:29:22","25/05/2018, 01:29:22243"
"DL, [01:01:02:05:04],   0","25/05/2018, 01:29:23","25/05/2018, 01:29:23244"
"DL, [01:01:02:06:02],   0","25/05/2018, 01:29:24","25/05/2018, 01:29:24245"
"DL, [01:01:00:08:04],   0","25/05/2018, 01:29:25","25/05/2018, 01:29:25246"
"DL, [01:01:01:05:03],   0","25/05/2018, 01:29:26","25/05/2018, 01:29:26247"
"KBP, [01:04:06], 24","25/05/2018, 01:29:28","25/05/2018, 01:29:28248"
"KBR, [01:04:06], 24","25/05/2018, 01:29:29","25/05/2018, 01:29:29249"
"DL, [01:01:00:03:03], 100","05/07/2018, 10:09:35","05/07/2018, 10:09:3511"
"KBR, [01:05:08],  1","05/07/2018, 10:09:40","05/07/2018, 10:09:4016"
"DL, [01:01:01:03:04], 100","05/07/2018, 10:09:39","05/07/2018, 10:09:3915"
"100","05/07/2018, 10:09:38","05/07/2018, 10:09:3814"
"DL, [01:01:00:02:04], ","05/07/2018, 10:09:37","05/07/2018, 10:09:3713"
"DL, [01:01:00:02:01], 100","05/07/2018, 10:09:36","05/07/2018, 10:09:3612"
"KBP, [01:05:14],  1","04/05/2018, 01:11:39","04/05/2018, 01:11:393492"
"DL, [01:01:00:02:03], 100","04/05/2018, 01:11:40","04/05/2018, 01:11:403493"
"DL, [01:01:00:01:01], 100","04/05/2018, 01:11:42","04/05/2018, 01:11:423494"
"KBR, [01:05:14],  1","04/05/2018, 01:11:43","04/05/2018, 01:11:433495"
"KBR, [01:04:05],  3","29/06/2018, 08:48:32","29/06/2018, 08:48:3237"
"DL, [01:01:00:08:02], 100","29/06/2018, 08:48:33","29/06/2018, 08:48:3338"
"DL, [01:01:02:04:01], 100","29/06/2018, 08:48:34","29/06/2018, 08:48:3439"
"KBP, [01:04:05],  4","23/06/2018, 13:32:48","23/06/2018, 13:32:486"
"DL, [01:01:02:05:04], 100","23/06/2018, 13:32:49","23/06/2018, 13:32:497"
"DL, [01:01:02:06:02], 100","23/06/2018, 13:32:50","23/06/2018, 13:32:508"
"DL, [01:01:00:08:04], 100","23/06/2018, 13:32:51","23/06/2018, 13:32:519"
"KBR, [01:04:05],  4","23/06/2018, 13:32:53","23/06/2018, 13:32:5311"
"DL, [01:01:01:05:03], 100","23/06/2018, 13:32:52","23/06/2018, 13:32:5210"
"KBP, [01:04:05],  3","23/06/2018, 13:32:54","23/06/2018, 13:32:5412"
"DL, [01:01:00:08:02], 100","23/06/2018, 13:32:55","23/06/2018, 13:32:5513"
"KBR, [01:04:05],  3","23/06/2018, 13:32:57","23/06/2018, 13:32:5715"
"DL, [01:01:02:04:01], 100","23/06/2018, 13:32:56","23/06/2018, 13:32:5614"
"KBP, [01:04:11],  4","27/04/2018, 18:15:01","27/04/2018, 18:15:011843"
"DL, [01:01:02:02:01], 100","27/04/2018, 18:15:03","27/04/2018, 18:15:031844"
"DL, [01:01:01:05:02], 100","27/04/2018, 18:15:04","27/04/2018, 18:15:041845"
"DL, [01:01:01:04:01], 100","27/04/2018, 18:15:05","27/04/2018, 18:15:051846"
"KBR, [01:04:11],  4","27/04/2018, 18:15:07","27/04/2018, 18:15:071847"
"KBP, [01:04:01],  4","15/06/2018, 01:24:55","15/06/2018, 01:24:552"
"DL, [01:01:02:01:02], 100","15/06/2018, 01:24:56","15/06/2018, 01:24:563"
"DL, [01:01:02:08:01], 100","15/06/2018, 01:24:57","15/06/2018, 01:24:574"
"DL, [01:01:02:02:04], 100","15/06/2018, 01:24:58","15/06/2018, 01:24:585"
"KBR, [01:","15/06/2018, 01:25:00","15/06/2018, 01:25:007"
"DL, [01:01:02:01:01], 100","15/06/2018, 01:24:59","15/06/2018, 01:24:596"
"04:01],  4","15/06/2018, 01:25:00","15/06/2018, 01:25:008"
"KBP, [01:05:18],  1","04/07/2018, 14:16:48","04/07/2018, 14:16:4850"
"DL, [01:01:00:04:04], 100","04/07/2018, 14:16:49","04/07/2018, 14:16:4951"
"KBP, [01:04:10],  1","16/05/2018, 03:15:32","16/05/2018, 03:15:3264"
"DL, [01:01:02:03:03], 100","16/05/2018, 03:15:33","16/05/2018, 03:15:3365"
"DL, [01:01:02:07:04], 100","16/05/2018, 03:15:34","16/05/2018, 03:15:3466"
"DL, [01:01:01:05:04], 100","16/05/2018, 03:15:36","16/05/2018, 03:15:3667"
"KBR, [01:04:10],  1","16/05/2018, 03:15:37","16/05/2018, 03:15:3768"
"KBP, [01:04:10], 23","16/05/2018, 03:15:39","16/05/2018, 03:15:3969"
"KBR, [01:04:10], 23","16/05/2018, 03:15:40","16/05/2018, 03:15:4070"
"DL, [01:01:02:03:03],  32","16/05/2018, 03:15:41","16/05/2018, 03:15:4171"
"DL, [01:01:02:07:04],  32","16/05/2018, 03:15:42","16/05/2018, 03:15:4272"
"DL, [01:01:01:05:04],  32","16/05/2018, 03:15:43","16/05/2018, 03:15:4373"
"KBP, [01:04:02],  3","17/06/2018, 01:39:22","17/06/2018, 01:39:2222"
"DL, [01:01:02:02:02],   0","17/06/2018, 01:39:23","17/06/2018, 01:39:2323"
"DL, [01:01:02:02:03],   0","17/06/2018, 01:39:24","17/06/2018, 01:39:2424"
"KBP, [01:04:04],  5","08/06/2018, 01:28:06","08/06/2018, 01:28:0661"
"DL, [01:01:02:01:02],   0","08/06/2018, 01:28:07","08/06/2018, 01:28:0762"
"DL, [01","08/06/2018, 01:28:08","08/06/2018, 01:28:0863"
":01:02:08:01],   0","08/06/2018, 01:28:09","08/06/2018, 01:28:0964"
"DL, [01:01:02:02:04],   0","08/06/2018, 01:28:10","08/06/2018, 01:28:1065"
"DL, [01:01:02:01:01],   0","08/06/2018, 01:28:11","08/06/2018, 01:28:1166"
"KBR, [01:04:04],  5","08/06/2018, 01:28:13","08/06/2018, 01:28:1367"
"KBP, [01:04:06],  5","08/06/2018, 01:28:21","08/06/2018, 01:28:2168"
"DL, [01:01:02:05:04],   0","08/06/2018, 01:28:23","08/06/2018, 01:28:2369"
"DL, [01:01:02:06:02],   0","08/06/2018, 01:28:24","08/06/2018, 01:28:2470"
"DL, [01:01:00:08:04],   0","08/06/2018, 01:28:25","08/06/2018, 01:28:2571"
"DL, [01:01:01:05:03],   0","08/06/2018, 01:28:26","08/06/2018, 01:28:2672"
"KBR, [01:04:06],  5","08/06/2018, 01:28:27","08/06/2018, 01:28:2773"
"KBP, [01:05:03],  5","24/06/2018, 01:20:27","24/06/2018, 01:20:2736"
"DL, [01:01:00:07:02],   0","24/06/2018, 01:20:28","24/06/2018, 01:20:2837"
"DL, [01:01:00:06:03],   0","24/06/2018, 01:20:29","24/06/2018, 01:20:2938"
"KBP, [01:04:01],  1","23/05/2018, 04:00:48","23/05/2018, 04:00:48190"
"DL, [01:01:02:01:03], 100","23/05/2018, 04:00:49","23/05/2018, 04:00:49191"
"KBR, [01:04:01],  1","23/05/2018, 04:00:50","23/05/2018, 04:00:50192"
"KBP, [01:04:01], 23","23/05/2018, 04:00:52","23/05/2018, 04:00:52193"
"KBP, [01:04:01],  1","01/05/2018, 02:57:06","01/05/2018, 02:57:061587"
"DL, [01:01:02:01:03], 100","01/05/2018, 02:57:07","01/05/2018, 02:57:071588"
"KBR, [01:04:01],  1","01/05/2018, 02:57:09","01/05/2018, 02:57:091589"
"KBP, [01:04:01], 23","01/05/2018, 02:57:10","01/05/2018, 02:57:101590"
"KBR, [01:04:01], 23","01/05/2018, 02:57:12","01/05/2018, 02:57:121591"
"DL, [01:01:02:01:03],  58","01/05/2018, 02:57:13","01/05/2018, 02:57:131592"
"KBP, [01:05:17], 23","01/05/2018, 03:23:55","01/05/2018, 03:23:551593"
"KBH, [01:05:17], 23","01/05/2018, 03:23:57","01/05/2018, 03:23:571594"
"KBR, [01:05:17], 23","01/05/2018, 03:23:58","01/05/2018, 03:23:581595"
"DL, [01:01:00:04:03],  33","01/05/2018, 03:23:59","01/05/2018, 03:23:591596"
"DL, [01:01:02:05:04],   6","25/05/2018, 01:29:30","25/05/2018, 01:29:30250"
"DL, [01:01:02:06:02],   6","25/05/2018, 01:29:31","25/05/2018, 01:29:31251"
"DL, [01:01:00:08:04],   6","25/05/2018, 01:29:32","25/05/2018, 01:29:32252"
"DL, [01:01:01:05:03],   6","25/05/2018, 01:29:34","25/05/2018, 01:29:34253"
"DL, [01:01:02:01:03],  52","06/06/2018, 02:04:57","06/06/2018, 02:04:57330"
"KBP, [01:04:06],  5","31/05/2018, 01:19:35","31/05/2018, 01:19:35823"
"DL, [01:01:02:05:04],   0","31/05/2018, 01:19:36","31/05/2018, 01:19:36824"
"DL, [01:01:02:06:02],   0","31/05/2018, 01:19:37","31/05/2018, 01:19:37825"
"DL, [01:01:00:08:04],   0","31/05/2018, 01:19:39","31/05/2018, 01:19:39826"
"DL, [01:01:01:05:03],   0","31/05/2018, 01:19:40","31/05/2018, 01:19:40827"
"KBR, [01:04:06],  5","31/05/2018, 01:19:41","31/05/2018, 01:19:41828"
"DL, [01:01:00:06:03],   0","30/04/2018, 01:09:59","30/04/2018, 01:09:59938"
"DL, [01:01:00:05:04],   0","30/04/2018, 01:10:01","30/04/2018, 01:10:01939"
"DL, [01:01:00:05:03],   0","30/04/2018, 01:10:02","30/04/2018, 01:10:02940"
"DL, [01:01:00:04:02],   0","30/04/2018, 01:10:03","30/04/2018, 01:10:03941"
"DL, [01:01:00:02:04],  25","30/04/2018, 01:10:04","30/04/2018, 01:10:04942"
"KBR, [01:05:04],  5","30/04/2018, 01:10:05","30/04/2018, 01:10:05943"
"KBP, [01:04:17],  1","30/06/2018, 01:37:01","30/06/2018, 01:37:0110"
"DL, [01:01:02:06:03], 100","30/06/2018, 01:37:02","30/06/2018, 01:37:0211"
"DL, [01:01:02:08:03], 100","30/06/2018, 01:37:03","30/06/2018, 01:37:0312"
"KBP, [01:04:11], 23","09/05/2018, 01:40:00","09/05/2018, 01:40:00373"
"DL, [01:01:01:04:01],   0","09/05/2018, 01:40:01","09/05/2018, 01:40:01374"
"KBR, [01:04:11], 23","09/05/2018, 01:40:02","09/05/2018, 01:40:02375"
"DL, [01:01:02:02:01],  18","09/05/2018, 01:40:03","09/05/2018, 01:40:03376"
"DL, [01:01:01:05:02],  18","09/05/2018, 01:40:04","09/05/2018, 01:40:04377"
"DL, [01:01:01:04:01],   0","09/05/2018, 01:40:06","09/05/2018, 01:40:06378"
"KBP, [01:04:11], 23","09/05/2018, 01:40:07","09/05/2018, 01:40:07379"
"KBR, [01:04:11], 23","09/05/2018, 01:40:08","09/05/2018, 01:40:08380"
"DL, [01:01:02:02:01],  10","09/05/2018, 01:40:09","09/05/2018, 01:40:09381"
"DL, [01:01:01:05:02],  10","09/05/2018, 01:40:11","09/05/2018, 01:40:11382"
"DL, [01:01:01:04:01],   0","09/05/2018, 01:40:12","09/05/2018, 01:40:12383"
"DL, [01:01:02:01:03],   0","27/05/2018, 03:34:29","27/05/2018, 03:34:2995"
"DL, [01:01:01:05:03],   7","31/05/2018, 01:15:30","31/05/2018, 01:15:30804"
"KBP, [01:04:06], 23","31/05/2018, 01:15:31","31/05/2018, 01:15:31805"
"KBR, [01:04:06], 23","31/05/2018, 01:15:32","31/05/2018, 01:15:32806"
"DL, [01:01:02:05:04],   0","31/05/2018, 01:15:34","31/05/2018, 01:15:34807"
"DL, [01:01:02:06:02],   0","31/05/2018, 01:15:35","31/05/2018, 01:15:35808"
"DL, [01:01:00:08:04],   0","31/05/2018, 01:15:36","31/05/2018, 01:15:36809"
"DL, [01:01:01:05:03],   0","31/05/2018, 01:15:37","31/05/2018, 01:15:37810"
"KBP, [01:04:06], 24","31/05/2018, 01:15:39","31/05/2018, 01:15:39811"
"KBR, [01:04:06], 24","31/05/2018, 01:15:40","31/05/2018, 01:15:40812"
"DL, [01:01:02:05:04],   3","31/05/2018, 01:15:41","31/05/2018, 01:15:41813"
"DL, [01:01:02:06:02],   3","31/05/2018, 01:15:43","31/05/2018, 01:15:43814"
"DL, [01:01:00:08:04],   3","31/05/2018, 01:15:44","31/05/2018, 01:15:44815"
"DL, [01:01:01:05:03],   3","31/05/2018, 01:15:45","31/05/2018, 01:15:45816"
"KBDT, [01:04:06], 24","31/05/2018, 01:15:46","31/05/2018, 01:15:46817"
"KBR, [01:04:06], 24","31/05/2018, 01:15:47","31/05/2018, 01:15:47818"
"DL, [01:01:02:05:04],   3","31/05/2018, 01:15:49","31/05/2018, 01:15:49819"
"DL, [01:01:02:06:02],   3","31/05/2018, 01:15:50","31/05/2018, 01:15:50820"
"DL, [01:01:00:08:04],   3","31/05/2018, 01:15:51","31/05/2018, 01:15:51821"
"DL, [01:01:01:05:03],   3","31/05/2018, 01:15:52","31/05/2018, 01:15:52822"
"KBP, [01:04:01],  1","06/05/2018, 02:03:40","06/05/2018, 02:03:40893"
"DL, [01:01:02:01:03], 100","06/05/2018, 02:03:42","06/05/2018, 02:03:42894"
"KBR, [01:04:01],  1","06/05/2018, 02:03:43","06/05/2018, 02:03:43895"
"KBP, [01:04:01], 23","06/05/2018, 02:03:45","06/05/2018, 02:03:45896"
"KBR, [01:04:01], 23","06/05/2018, 02:03:46","06/05/2018, 02:03:46897"
"DL, [01:01:02:01:03],  49","06/05/2018, 02:03:47","06/05/2018, 02:03:47898"
"KBP, [01:05:25],  5","29/04/2018, 01:59:30","29/04/2018, 01:59:30364"
"DL, [01:01:01:06:01],   0","29/04/2018, 01:59:31","29/04/2018, 01:59:31365"
"DL, [01:01:01:06:02],   0","29/04/2018, 01:59:33","29/04/2018, 01:59:33366"
"DL, [01:01:01:06:03],   0","29/04/2018, 01:59:34","29/04/2018, 01:59:34367"
"DL, [01:01:01:06:04],   0","29/04/2018, 01:59:35","29/04/2018, 01:59:35368"
"DL, [01:01:00:08:01],   0","29/04/2018, 01:59:37","29/04/2018, 01:59:37369"
"DL, [01:01:01:03:03],   0","29/04/2018, 01:59:38","29/04/2018, 01:59:38370"
"KBR, [01:05:25],  5","29/04/2018, 01:59:39","29/04/2018, 01:59:39371"
"KBP, [01:04:17],  5","29/04/2018, 01:59:41","29/04/2018, 01:59:41372"
"DL, [01:01:02:05:01],   0","29/04/2018, 01:59:42","29/04/2018, 01:59:42373"
"DL, [01:01:02:06:03],   0","29/04/2018, 01:59:43","29/04/2018, 01:59:43374"
"DL, [01:01:02:08:03],   0","29/04/2018, 01:59:44","29/04/2018, 01:59:44375"
"DL, [01:01:02:06:04],   0","29/04/2018, 01:59:46","29/04/2018, 01:59:46376"
"DL, [01:01:01:03:01],   0","29/04/2018, 01:59:47","29/04/2018, 01:59:47377"
"KBR, [01:04:17],  5","29/04/2018, 01:59:48","29/04/2018, 01:59:48378"
"KBP, [01:05:25],  5","14/06/2018, 02:04:45","14/06/2018, 02:04:45132"
"DL, [01:01:01:06:01],   0","14/06/2018, 02:04:46","14/06/2018, 02:04:46133"
"DL, [01:01:01:06:02],   0","14/06/2018, 02:04:47","14/06/2018, 02:04:47134"
"DL, [01:01:01:06:03],   0","14/06/2018, 02:04:48","14/06/2018, 02:04:48135"
"DL, [01:01:01:06:04],   0","14/06/2018, 02:04:49","14/06/2018, 02:04:49136"
"DL, [01:01:00:08:01],   0","14/06/2018, 02:04:51","14/06/2018, 02:04:51137"
"DL, [01:01:01:03:03],   0","14/06/2018, 02:04:52","14/06/2018, 02:04:52138"
"KBR, [01:05:25],  5","14/06/2018, 02:04:53","14/06/2018, 02:04:53139"
"DL, [01:01:02:01:","11/05/2018, 03:33:08","11/05/2018, 03:33:08139"
"KBR, [01:04:01], 23","11/05/2018, 03:33:10","11/05/2018, 03:33:10142"
"03],  36","11/05/2018, 03:33:08","11/05/2018, 03:33:08140"
"KBP, [01:04:01], 23","11/05/2018, 03:33:09","11/05/2018, 03:33:09141"
"DL, [01:01:02:01:03],  31","11/05/2018, 03:33:11","11/05/2018, 03:33:11143"
"DL, [01:01:02:05:01], 100","03/05/2018, 01:30:30","03/05/2018, 01:30:302836"
"DL, [01:01:01:03:01], 100","03/05/2018, 01:30:32","03/05/2018, 01:30:322837"
"KBR, [01:04:20],  3","03/05/2018, 01:30:33","03/05/2018, 01:30:332838"
"KBP, [01:05:14],  5","04/06/2018, 02:36:19","04/06/2018, 02:36:19472"
"DL, [01:01:00:02:03],   0","04/06/2018, 02:36:21","04/06/2018, 02:36:21473"
"DL, [01:01:00:01:01],   0","04/06/2018, 02:36:22","04/06/2018, 02:36:22474"
"DL, [01:01:01:03:02],   0","04/06/2018, 02:36:23","04/06/2018, 02:36:23475"
"KBR, [01:05:14],  5","04/06/2018, 02:36:24","04/06/2018, 02:36:24476"
"KBP, [01:04:01],  5","04/06/2018, 02:30:56","04/06/2018, 02:30:56469"
"DL, [01:01:02:01:03],   0","04/06/2018, 02:30:57","04/06/2018, 02:30:57470"
"KBR, [01:04:01],  5","04/06/2018, 02:30:59","04/06/2018, 02:30:59471"
"KBP, [01:04:11],  4","24/05/2018, 01:10:14","24/05/2018, 01:10:14264"
"DL, [01:01:02:02:01],   0","24/05/2018, 01:10:16","24/05/2018, 01:10:16265"
"DL, [01:01:01:05:02],   0","24/05/2018, 01:10:17","24/05/2018, 01:10:17266"
"DL, [01:01:01:04:01],   0","24/05/2018, 01:10:18","24/05/2018, 01:10:18267"
"KBR, [01:04:11],  4","24/05/2018, 01:10:20","24/05/2018, 01:10:20268"
"KBR, [01:04:20],  3","27/06/2018, 07:36:02","27/06/2018, 07:36:02112"
"DL, [01:01:01:07:04],   0","17/05/2018, 02:35:58","17/05/2018, 02:35:5869"
"DL, [01:01:00:07:04],  17","17/05/2018, 02:36:08","17/05/2018, 02:36:0879"
"KBR, [01:05:17], 23","17/05/2018, 02:36:12","17/05/2018, 02:36:1282"
"DL, [01:01:01:07:04],   0","17/05/2018, 02:36:09","17/05/2018, 02:36:0980"
"DL, [01:01:00:07:04],  11","17/05/2018, 02:36:14","17/05/2018, 02:36:1484"
"KBR, [01:05:17], 23","17/05/2018, 02:36:06","17/05/2018, 02:36:0677"
"DL, [01:01:00:07:04],  20","17/05/2018, 02:36:03","17/05/2018, 02:36:0374"
"KBH, [01:05:17], 23","17/05/2018, 02:36:00","17/05/2018, 02:36:0071"
"KBR, [01:05:17], 23","17/05/2018, 02:36:01","17/05/2018, 02:36:0172"
"DL, [01:01:00:04:03],  20","17/05/2018, 02:36:02","17/05/2018, 02:36:0273"
"KBP, [01:05:17], 23","17/05/2018, 02:36:11","17/05/2018, 02:36:1181"
"KBP, [01:05:17], 23","17/05/2018, 02:35:59","17/05/2018, 02:35:5970"
"DL, [01:01:00:04:03],  17","17/05/2018, 02:36:07","17/05/2018, 02:36:0778"
"DL, [01:01:00:04:03],  11","17/05/2018, 02:36:13","17/05/2018, 02:36:1383"
"DL, [01:01:01:07:04],   0","17/05/2018, 02:36:04","17/05/2018, 02:36:0475"
"KBP, [01:05:17], 23","17/05/2018, 02:36:05","17/05/2018, 02:36:0576"
"DL, [01:01:01:07:04],   0","17/05/2018, 02:36:15","17/05/2018, 02:36:1585"
"KBP, [01:05:07],  1","30/04/2018, 01:07:23","30/04/2018, 01:07:23909"
"DL, [01:01:01:08:02], 100","30/04/2018, 01:07:24","30/04/2018, 01:07:24910"
"DL, [01:01:00:05:02], 100","30/04/2018, 01:07:26","30/04/2018, 01:07:26911"
"K","30/04/2018, 01:07:27","30/04/2018, 01:07:27912"
"BR, [01:05:07],  1","30/04/2018, 01:07:28","30/04/2018, 01:07:28913"
"KBP, [01:04:20],  3","05/05/2018, 01:14:23","05/05/2018, 01:14:2374"
"DL, [01:01:02:05:01], 100","05/05/2018, 01:14:24","05/05/2018, 01:14:2475"
"DL, [01:01:01:03:01], 100","05/05/2018, 01:14:25","05/05/2018, 01:14:2576"
"KBR, [01:04:20],  3","05/05/2018, 01:14:26","05/05/2018, 01:14:2677"
"KBP, [01:04:06],  1","11/05/2018, 01:04:32","11/05/2018, 01:04:32111"
"DL, [01:01:02:05:04], 100","11/05/2018, 01:04:33","11/05/2018, 01:04:33112"
"DL, [01:01:02:06:02], 100","11/05/2018, 01:04:35","11/05/2018, 01:04:35113"
"DL, [01:01:00:08:04], 100","11/05/2018, 01:04:36","11/05/2018, 01:04:36114"
"DL, [01:01:01:05:03], 100","11/05/2018, 01:04:37","11/05/2018, 01:04:37115"
"KBR, [01:04:06],  1","11/05/2018, 01:04:38","11/05/2018, 01:04:38116"
"KBP, [01:04:06], 23","11/05/2018, 01:04:40","11/05/2018, 01:04:40117"
"KBR, [01:04:06], 23","11/05/2018, 01:04:41","11/05/2018, 01:04:41118"
"DL, [01:01:02:05:04],  21","11/05/2018, 01:04:42","11/05/2018, 01:04:42119"
"DL, [01:01:02:06:02],  21","11/05/2018, 01:04:44","11/05/2018, 01:04:44120"
"DL, [01:01:00:08:04],  21","11/05/2018, 01:04:45","11/05/2018, 01:04:45121"
"DL, [01:01:01:05:03],  21","11/05/2018, 01:04:46","11/05/2018, 01:04:46122"
"KBP, [01:04:01],  5","01/05/2018, 03:39:16","01/05/2018, 03:39:161604"
"DL, [01:01:02:01:03],   0","01/05/2018, 03:39:18","01/05/2018, 03:39:181605"
"KBR, [01:04:01],  5","01/05/2018, 03:39:19","01/05/2018, 03:39:191606"
"KBP, [01:05:17], 23","22/05/2018, 01:37:28","22/05/2018, 01:37:28508"
"KBP, [01:04:01],  4","04/06/2018, 01:37:29","04/06/2018, 01:37:29444"
"KBR, [01:05:17], 24","02/05/2018, 02:31:30","02/05/2018, 02:31:302345"
"DL, [01:01:00:04:03],  13","02/05/2018, 02:31:31","02/05/2018, 02:31:312346"
"DL, [01:01:00:07:04],  13","02/05/2018, 02:31:32","02/05/2018, 02:31:322347"
"DL, [01:01:01:07:04],   0","02/05/2018, 02:31:33","02/05/2018, 02:31:332348"
"KBP, [01:05:17], 23","02/05/2018, 02:31:35","02/05/2018, 02:31:352349"
"KBR, [01:05:17], 23","02/05/2018, 02:31:36","02/05/2018, 02:31:362350"
"DL, [01:01:00:04:03],  11","02/05/2018, 02:31:37","02/05/2018, 02:31:372351"
"DL, [01:01:00:07:04],  11","02/05/2018, 02:31:38","02/05/2018, 02:31:382352"
"DL, [01:01:01:07:04],   0","02/05/2018, 02:31:40","02/05/2018, 02:31:402353"
"KBP, [01:05:17], 24","02/05/2018, 02:31:41","02/05/2018, 02:31:412354"
"KBR, [01:05:17], 24","02/05/2018, 02:31:43","02/05/2018, 02:31:432355"
"DL, [01:01:00:04:03],  13","02/05/2018, 02:31:44","02/05/2018, 02:31:442356"
"DL, [01:01:00:07:04],  13","02/05/2018, 02:31:45","02/05/2018, 02:31:452357"
"DL, [01:01:01:07:04],   0","02/05/2018, 02:31:46","02/05/2018, 02:31:462358"
"DL, [01:01:00:03:03], 100","01/07/2018, 08:10:07","01/07/2018, 08:10:0736"
", 100","01/07/2018, 08:10:09","01/07/2018, 08:10:0938"
"KBR, [01:05:08],  1","01/07/2018, 08:10:12","01/07/2018, 08:10:1241"
"DL, [01:01:00:02:04], 100","01/07/2018, 08:10:10","01/07/2018, 08:10:1039"
"DL, [01:01:01:03:04], 100","01/07/2018, 08:10:11","01/07/2018, 08:10:1140"
"DL, [01:01:00:02:01]","01/07/2018, 08:10:08","01/07/2018, 08:10:0837"
"KBP, [01:04:06],  1","09/05/2018, 01:57:58","09/05/2018, 01:57:58399"
"DL, [01:01:02:05:04], 100","09/05/2018, 01:57:59","09/05/2018, 01:57:59400"
"DL, [01:01:02:08:01],  49","01/06/2018, 01:26:59","01/06/2018, 01:26:591453"
"DL, [01:01:02:02:04],  49","01/06/2018, 01:27:01","01/06/2018, 01:27:011454"
"DL, [01:01:02:01:01],  49","01/06/2018, 01:27:02","01/06/2018, 01:27:021455"
"KBP, [01:04:05],  4","01/06/2018, 01:27:04","01/06/2018, 01:27:041456"
"DL, [01:01:02:05:04], 100","01/06/2018, 01:27:05","01/06/2018, 01:27:051457"
"DL, [01:01:02:06:02], 100","01/06/2018, 01:27:06","01/06/2018, 01:27:061458"
"DL, [01:01:00:08:04], 100","01/06/2018, 01:27:07","01/06/2018, 01:27:071459"
"DL, [01:01:01:05:03], 100","01/06/2018, 01:27:08","01/06/2018, 01:27:081460"
"KBR, [01:04:05],  4","01/06/2018, 01:27:10","01/06/2018, 01:27:101461"
"KBP, [01:04:06],  5","24/05/2018, 03:04:38","24/05/2018, 03:04:38314"
"DL, [01:01:02:05:04],   0","24/05/2018, 03:04:39","24/05/2018, 03:04:39315"
"DL, [01:01:02:06:02],   0","24/05/2018, 03:04:40","24/05/2018, 03:04:40316"
"DL, [01:01:00:08:04],   0","24/05/2018, 03:04:42","24/05/2018, 03:04:42317"
"DL, [01:01:01:05:03],   0","24/05/2018, 03:04:43","24/05/2018, 03:04:43318"
"KBR, [01:04:06],  5","24/05/2018, 03:04:44","24/05/2018, 03:04:44319"
"KBP, [01:04:05],  3","29/06/2018, 08:48:31","29/06/2018, 08:48:3136"
"KBP, [01:04:20],  3","26/06/2018, 07:08:23","26/06/2018, 07:08:232"
"01:01:02:05:01], 100","26/06/2018, 06:45:06","26/06/2018, 06:45:0625"
"KBR, [01:04:20],  3","26/06/2018, 06:45:08","26/06/2018, 06:45:0827"
"DL, [01:01:01:03:01], 100","26/06/2018, 06:45:07","26/06/2018, 06:45:0726"
"DL, [01:01:02:05:04],   0","15/06/2018, 01:26:00","15/06/2018, 01:26:0028"
"DL, [01:01:02:06:02],   0","15/06/2018, 01:26:02","15/06/2018, 01:26:0229"
"DL, [01:01:02:03:04],   0","01/07/2018, 07:57:04","01/07/2018, 07:57:0422"
"DL, [01:01:02:04:04],   0","01/07/2018, 07:57:05","01/07/2018, 07:57:0523"
"DL, [01:01:02:03:02],   0","01/07/2018, 07:57:06","01/07/2018, 07:57:0624"
"DL, [01:01:02:07:01],   0","01/07/2018, 07:57:07","01/07/2018, 07:57:0725"
"DL, [01:01:02:02:04],  33","11/05/2018, 03:37:06","11/05/2018, 03:37:06155"
"KBR, [01:04:01], 23","11/05/2018, 03:37:03","11/05/2018, 03:37:03152"
"KBP, [01:04:01], 23","11/05/2018, 03:37:02","11/05/2018, 03:37:02151"
":01:02:02:04], 100","11/05/2018, 03:36:59","11/05/2018, 03:36:59148"
"DL, [01:01:02:08:01],  33","11/05/2018, 03:37:05","11/05/2018, 03:37:05154"
"KBR, [01:04:01],  4","11/05/2018, 03:37:01","11/05/2018, 03:37:01150"
"DL, [01:01:02:01:02],  33","11/05/2018, 03:37:04","11/05/2018, 03:37:04153"
"DL, [01:01:02:01:01], 100","11/05/2018, 03:37:00","11/05/2018, 03:37:00149"
"DL, [01:01:02:01:01],  33","11/05/2018, 03:37:07","11/05/2018, 03:37:07156"
